"data for Bass_river(dry)" 
1.0  ! stepsize (days) 
ST1: 13149 time steps 
ST2 
ST3 
*  ! list directed format ok here 
Rain (mm),ET(mm),Runoff (mm/day),Date
0.01125,1.258064516,0.016,11/05/1988
0,1.258064516,0.015,12/05/1988
0,1.258064516,0.015,13/05/1988
0,1.258064516,0.015,14/05/1988
0.04375,1.258064516,0.015,15/05/1988
4.7575,1.258064516,0.016,16/05/1988
21.56375,1.258064516,0.019,17/05/1988
11.31625,1.258064516,0.035,18/05/1988
0.58,1.258064516,0.089,19/05/1988
0.53125,1.258064516,0.051,20/05/1988
0.4275,1.258064516,0.037,21/05/1988
9.53625,1.258064516,0.032,22/05/1988
12.9825,1.258064516,0.031,23/05/1988
6.7775,1.258064516,0.045,24/05/1988
1.42625,1.258064516,0.102,25/05/1988
0.0075,1.258064516,0.091,26/05/1988
1.45,1.258064516,0.06,27/05/1988
1.18875,1.258064516,0.046,28/05/1988
0.19125,1.258064516,0.039,29/05/1988
0,1.258064516,0.039,30/05/1988
0,1.258064516,0.04,31/05/1988
0,1.066666667,0.034, 1/06/1988
0,1.066666667,0.032, 2/06/1988
0.18125,1.066666667,0.03, 3/06/1988
0.9025,1.066666667,0.029, 4/06/1988
9.48875,1.066666667,0.029, 5/06/1988
17.27,1.066666667,0.03, 6/06/1988
8.305,1.066666667,0.067, 7/06/1988
0.75625,1.066666667,0.107, 8/06/1988
0.02625,1.066666667,0.091, 9/06/1988
0.53125,1.066666667,0.067,10/06/1988
0.31875,1.066666667,0.056,11/06/1988
0.04375,1.066666667,0.052,12/06/1988
0.3575,1.066666667,0.046,13/06/1988
3.81125,1.066666667,0.041,14/06/1988
2.78,1.066666667,0.04,15/06/1988
0.3675,1.066666667,0.043,16/06/1988
0,1.066666667,0.059,17/06/1988
0.34375,1.066666667,0.049,18/06/1988
0.33125,1.066666667,0.042,19/06/1988
2.03125,1.066666667,0.039,20/06/1988
2.59875,1.066666667,0.038,21/06/1988
0.9425,1.066666667,0.036,22/06/1988
0.0525,1.066666667,0.039,23/06/1988
0,1.066666667,0.037,24/06/1988
0,1.066666667,0.036,25/06/1988
0,1.066666667,0.034,26/06/1988
0,1.066666667,0.033,27/06/1988
0.74375,1.066666667,0.031,28/06/1988
0.93375,1.066666667,0.03,29/06/1988
0.2925,1.066666667,0.03,30/06/1988
0.225,1.096774194,0.031, 1/07/1988
0.135,1.096774194,0.031, 2/07/1988
0.0375,1.096774194,0.031, 3/07/1988
0.0225,1.096774194,0.031, 4/07/1988
0.59375,1.096774194,0.03, 5/07/1988
1.83125,1.096774194,0.031, 6/07/1988
1.14125,1.096774194,0.032, 7/07/1988
0.4475,1.096774194,0.054, 8/07/1988
1.01375,1.096774194,0.045, 9/07/1988
0.5025,1.096774194,0.04,10/07/1988
0,1.096774194,0.038,11/07/1988
0,1.096774194,0.037,12/07/1988
0.39375,1.096774194,0.036,13/07/1988
3.81125,1.096774194,0.035,14/07/1988
2.145,1.096774194,0.035,15/07/1988
1.15,1.096774194,0.036,16/07/1988
0.72125,1.096774194,0.04,17/07/1988
1.66875,1.096774194,0.037,18/07/1988
4.09625,1.096774194,0.037,19/07/1988
5.5575,1.096774194,0.036,20/07/1988
2.46625,1.096774194,0.037,21/07/1988
1.34375,1.096774194,0.054,22/07/1988
1.70375,1.096774194,0.049,23/07/1988
1.18625,1.096774194,0.045,24/07/1988
10.24375,1.096774194,0.043,25/07/1988
5.9325,1.096774194,0.046,26/07/1988
0,1.096774194,0.078,27/07/1988
0,1.096774194,0.063,28/07/1988
0,1.096774194,0.052,29/07/1988
0,1.096774194,0.047,30/07/1988
0,1.096774194,0.043,31/07/1988
0,1.516129032,0.041, 1/08/1988
0,1.516129032,0.039, 2/08/1988
0.125,1.516129032,0.038, 3/08/1988
0.075,1.516129032,0.037, 4/08/1988
3.675,1.516129032,0.035, 5/08/1988
2.8675,1.516129032,0.036, 6/08/1988
9.135,1.516129032,0.037, 7/08/1988
6.72375,1.516129032,0.046, 8/08/1988
1.41375,1.516129032,0.062, 9/08/1988
0.315,1.516129032,0.058,10/08/1988
0,1.516129032,0.064,11/08/1988
0,1.516129032,0.075,12/08/1988
0,1.516129032,0.072,13/08/1988
0,1.516129032,0.067,14/08/1988
2.8875,1.516129032,0.065,15/08/1988
3.7825,1.516129032,0.067,16/08/1988
2.4675,1.516129032,0.087,17/08/1988
6.57375,1.516129032,0.113,18/08/1988
3.78625,1.516129032,0.152,19/08/1988
0.31,1.516129032,0.161,20/08/1988
1.30125,1.516129032,0.123,21/08/1988
0.95,1.516129032,0.106,22/08/1988
2.5,1.516129032,0.097,23/08/1988
1.52125,1.516129032,0.088,24/08/1988
0.41625,1.516129032,0.088,25/08/1988
0.895,1.516129032,0.08,26/08/1988
1.99625,1.516129032,0.07,27/08/1988
1.13375,1.516129032,0.067,28/08/1988
0.20875,1.516129032,0.071,29/08/1988
0.16,1.516129032,0.067,30/08/1988
0.16,1.516129032,0.06,31/08/1988
0.06,2.133333333,0.054, 1/09/1988
1.05625,2.133333333,0.05, 2/09/1988
0.63375,2.133333333,0.048, 3/09/1988
0,2.133333333,0.047, 4/09/1988
0.1,2.133333333,0.045, 5/09/1988
0.06,2.133333333,0.041, 6/09/1988
0,2.133333333,0.04, 7/09/1988
0,2.133333333,0.039, 8/09/1988
0.15,2.133333333,0.038, 9/09/1988
1.2275,2.133333333,0.036,10/09/1988
4.40125,2.133333333,0.036,11/09/1988
3.74375,2.133333333,0.037,12/09/1988
0.9075,2.133333333,0.04,13/09/1988
0,2.133333333,0.043,14/09/1988
0,2.133333333,0.04,15/09/1988
12.225,2.133333333,0.037,16/09/1988
28.00375,2.133333333,0.048,17/09/1988
13.22,2.133333333,1.174,18/09/1988
0.885,2.133333333,1.169,19/09/1988
0.23625,2.133333333,0.542,20/09/1988
0,2.133333333,0.357,21/09/1988
0,2.133333333,0.246,22/09/1988
2.89375,2.133333333,0.187,23/09/1988
1.73625,2.133333333,0.158,24/09/1988
0,2.133333333,0.143,25/09/1988
0.36875,2.133333333,0.121,26/09/1988
0.39,2.133333333,0.108,27/09/1988
0.68875,2.133333333,0.102,28/09/1988
2.14,2.133333333,0.1,29/09/1988
1.0725,2.133333333,0.087,30/09/1988
2.2125,3.419354839,0.076, 1/10/1988
1.3275,3.419354839,0.074, 2/10/1988
0,3.419354839,0.075, 3/10/1988
0,3.419354839,0.067, 4/10/1988
0,3.419354839,0.06, 5/10/1988
0.1625,3.419354839,0.055, 6/10/1988
0.5475,3.419354839,0.052, 7/10/1988
14.37,3.419354839,0.055, 8/10/1988
9.67875,3.419354839,0.062, 9/10/1988
1.425,3.419354839,0.073,10/10/1988
0.76,3.419354839,0.063,11/10/1988
0.20625,3.419354839,0.057,12/10/1988
0.74375,3.419354839,0.053,13/10/1988
2.1775,3.419354839,0.048,14/10/1988
1.03875,3.419354839,0.042,15/10/1988
0.09375,3.419354839,0.04,16/10/1988
0.55,3.419354839,0.038,17/10/1988
0.35875,3.419354839,0.037,18/10/1988
0.0375,3.419354839,0.037,19/10/1988
0,3.419354839,0.036,20/10/1988
7.6625,3.419354839,0.034,21/10/1988
4.735,3.419354839,0.035,22/10/1988
0.1325,3.419354839,0.045,23/10/1988
0.03,3.419354839,0.053,24/10/1988
0,3.419354839,0.039,25/10/1988
0,3.419354839,0.035,26/10/1988
0,3.419354839,0.032,27/10/1988
0,3.419354839,0.03,28/10/1988
0,3.419354839,0.028,29/10/1988
0,3.419354839,0.025,30/10/1988
0,3.419354839,0.023,31/10/1988
0,4.266666667,0.021, 1/11/1988
0,4.266666667,0.018, 2/11/1988
0.6375,4.266666667,0.018, 3/11/1988
19.16375,4.266666667,0.023, 4/11/1988
14.4875,4.266666667,0.076, 5/11/1988
1.93125,4.266666667,0.118, 6/11/1988
0,4.266666667,0.068, 7/11/1988
2.4625,4.266666667,0.046, 8/11/1988
1.615,4.266666667,0.037, 9/11/1988
0.0825,4.266666667,0.033,10/11/1988
0,4.266666667,0.031,11/11/1988
0,4.266666667,0.028,12/11/1988
0,4.266666667,0.024,13/11/1988
5.4125,4.266666667,0.021,14/11/1988
5.05375,4.266666667,0.021,15/11/1988
33.15875,4.266666667,0.028,16/11/1988
42.81375,4.266666667,6.573,17/11/1988
14.24125,4.266666667,5.611,18/11/1988
1.52875,4.266666667,1.484,19/11/1988
5.65625,4.266666667,0.725,20/11/1988
8.45875,4.266666667,0.636,21/11/1988
4.1375,4.266666667,0.985,22/11/1988
2.1875,4.266666667,0.724,23/11/1988
9.88125,4.266666667,0.631,24/11/1988
9.70375,4.266666667,0.537,25/11/1988
7.88,4.266666667,0.527,26/11/1988
5.10875,4.266666667,0.531,27/11/1988
1.4775,4.266666667,0.556,28/11/1988
1.705,4.266666667,0.428,29/11/1988
0.915,4.266666667,0.341,30/11/1988
0,4.064516129,0.246, 1/12/1988
0,4.064516129,0.179, 2/12/1988
0.025,4.064516129,0.15, 3/12/1988
1.07125,4.064516129,0.128, 4/12/1988
27.2275,4.064516129,0.177, 5/12/1988
15.95625,4.064516129,0.997, 6/12/1988
0.2875,4.064516129,0.672, 7/12/1988
4.45375,4.064516129,0.407, 8/12/1988
6.29375,4.064516129,0.383, 9/12/1988
9.36625,4.064516129,0.452,10/12/1988
5.77875,4.064516129,0.818,11/12/1988
0.9,4.064516129,0.676,12/12/1988
0,4.064516129,0.428,13/12/1988
0,4.064516129,0.293,14/12/1988
0,4.064516129,0.214,15/12/1988
0.05,4.064516129,0.169,16/12/1988
1.17375,4.064516129,0.151,17/12/1988
5.51125,4.064516129,0.164,18/12/1988
7.32625,4.064516129,0.164,19/12/1988
2.6775,4.064516129,0.214,20/12/1988
0.01125,4.064516129,0.137,21/12/1988
0,4.064516129,0.107,22/12/1988
0,4.064516129,0.091,23/12/1988
0,4.064516129,0.077,24/12/1988
38.35625,4.064516129,0.081,25/12/1988
23.0825,4.064516129,1.489,26/12/1988
0.1975,4.064516129,0.937,27/12/1988
0.09375,4.064516129,0.471,28/12/1988
0,4.064516129,0.319,29/12/1988
0.06875,4.064516129,0.244,30/12/1988
3.36,4.064516129,0.19,31/12/1988
3.14125,4.580645161,0.166, 1/01/1989
2.33375,4.580645161,0.152, 2/01/1989
1.01125,4.580645161,0.163, 3/01/1989
5.1775,4.580645161,0.14, 4/01/1989
3.0975,4.580645161,0.126, 5/01/1989
0.20625,4.580645161,0.111, 6/01/1989
0.12375,4.580645161,0.099, 7/01/1989
0.0625,4.580645161,0.089, 8/01/1989
0.275,4.580645161,0.083, 9/01/1989
0.7675,4.580645161,0.076,10/01/1989
0.60625,4.580645161,0.071,11/01/1989
0.13875,4.580645161,0.071,12/01/1989
0,4.580645161,0.071,13/01/1989
0,4.580645161,0.066,14/01/1989
0,4.580645161,0.063,15/01/1989
3.49375,4.580645161,0.058,16/01/1989
3.79625,4.580645161,0.06,17/01/1989
1.02,4.580645161,0.074,18/01/1989
0.09375,4.580645161,0.08,19/01/1989
0.05625,4.580645161,0.068,20/01/1989
0.03125,4.580645161,0.062,21/01/1989
0.01875,4.580645161,0.057,22/01/1989
0,4.580645161,0.054,23/01/1989
0,4.580645161,0.051,24/01/1989
0,4.580645161,0.049,25/01/1989
0,4.580645161,0.045,26/01/1989
0,4.580645161,0.042,27/01/1989
0,4.580645161,0.039,28/01/1989
1.0625,4.580645161,0.036,29/01/1989
0.6375,4.580645161,0.035,30/01/1989
0.24375,4.580645161,0.034,31/01/1989
0.14625,3.607142857,0.034, 1/02/1989
0.14375,3.607142857,0.035, 2/02/1989
0.12375,3.607142857,0.035, 3/02/1989
0.485,3.607142857,0.034, 4/02/1989
0.44,3.607142857,0.034, 5/02/1989
0.0975,3.607142857,0.034, 6/02/1989
3.4625,3.607142857,0.035, 7/02/1989
2.72125,3.607142857,0.035, 8/02/1989
0.52375,3.607142857,0.042, 9/02/1989
0.0825,3.607142857,0.035,10/02/1989
0.2125,3.607142857,0.032,11/02/1989
0.1275,3.607142857,0.03,12/02/1989
8.9625,3.607142857,0.029,13/02/1989
5.4775,3.607142857,0.029,14/02/1989
0.09125,3.607142857,0.034,15/02/1989
0.01875,3.607142857,0.035,16/02/1989
0,3.607142857,0.03,17/02/1989
0.1,3.607142857,0.027,18/02/1989
0.67875,3.607142857,0.025,19/02/1989
0.37125,3.607142857,0.023,20/02/1989
0,3.607142857,0.022,21/02/1989
0,3.607142857,0.023,22/02/1989
0,3.607142857,0.022,23/02/1989
0,3.607142857,0.021,24/02/1989
0.1625,3.607142857,0.019,25/02/1989
0.0975,3.607142857,0.019,26/02/1989
0,3.607142857,0.018,27/02/1989
0,3.607142857,0.017,28/02/1989
0,2.903225806,0.016, 1/03/1989
0,2.903225806,0.015, 2/03/1989
0,2.903225806,0.014, 3/03/1989
0.6125,2.903225806,0.013, 4/03/1989
11.0675,2.903225806,0.013, 5/03/1989
13.57,2.903225806,0.016, 6/03/1989
4.34,2.903225806,0.018, 7/03/1989
0.305,2.903225806,0.016, 8/03/1989
7.765,2.903225806,0.017, 9/03/1989
15.12875,2.903225806,0.033,10/03/1989
10.7725,2.903225806,0.07,11/03/1989
7.99625,2.903225806,0.062,12/03/1989
6.09,2.903225806,0.048,13/03/1989
11.88875,2.903225806,0.055,14/03/1989
6.20625,2.903225806,0.089,15/03/1989
0.0675,2.903225806,0.086,16/03/1989
0,2.903225806,0.056,17/03/1989
0,2.903225806,0.046,18/03/1989
0,2.903225806,0.038,19/03/1989
13.71875,2.903225806,0.035,20/03/1989
9.725,2.903225806,0.043,21/03/1989
0.89625,2.903225806,0.074,22/03/1989
0,2.903225806,0.069,23/03/1989
0.91875,2.903225806,0.054,24/03/1989
1.3825,2.903225806,0.047,25/03/1989
0.49875,2.903225806,0.041,26/03/1989
0.4,2.903225806,0.038,27/03/1989
0.265,2.903225806,0.038,28/03/1989
0.015,2.903225806,0.035,29/03/1989
1.4125,2.903225806,0.034,30/03/1989
7.41625,2.903225806,0.035,31/03/1989
4.785,2,0.038, 1/04/1989
1.2625,2,0.043, 2/04/1989
4.32875,2,0.047, 3/04/1989
2.325,2,0.047, 4/04/1989
0.05625,2,0.049, 5/04/1989
2.04625,2,0.048, 6/04/1989
1.2075,2,0.041, 7/04/1989
3.125,2,0.04, 8/04/1989
9.53125,2,0.043, 9/04/1989
5.55625,2,0.09,10/04/1989
3.9525,2,0.146,11/04/1989
6.175,2,0.105,12/04/1989
35.82125,2,0.951,13/04/1989
19.99875,2,1.964,14/04/1989
0,2,0.775,15/04/1989
0,2,0.367,16/04/1989
0,2,0.24,17/04/1989
0,2,0.173,18/04/1989
0,2,0.14,19/04/1989
0,2,0.119,20/04/1989
0,2,0.107,21/04/1989
0,2,0.1,22/04/1989
0,2,0.093,23/04/1989
0,2,0.089,24/04/1989
0,2,0.085,25/04/1989
0,2,0.08,26/04/1989
0,2,0.076,27/04/1989
0,2,0.075,28/04/1989
0.21875,2,0.072,29/04/1989
1.5875,2,0.071,30/04/1989
1.4675,1.258064516,0.075, 1/05/1989
2.01875,1.258064516,0.075, 2/05/1989
1.64125,1.258064516,0.082, 3/05/1989
8.005,1.258064516,0.076, 4/05/1989
6.47125,1.258064516,0.106, 5/05/1989
1.265,1.258064516,0.102, 6/05/1989
0.075,1.258064516,0.102, 7/05/1989
0,1.258064516,0.087, 8/05/1989
4.75,1.258064516,0.078, 9/05/1989
4.825,1.258064516,0.078,10/05/1989
1.185,1.258064516,0.085,11/05/1989
0,1.258064516,0.087,12/05/1989
0,1.258064516,0.08,13/05/1989
0.0125,1.258064516,0.073,14/05/1989
0.0075,1.258064516,0.069,15/05/1989
0,1.258064516,0.069,16/05/1989
0,1.258064516,0.068,17/05/1989
0.175,1.258064516,0.069,18/05/1989
0.105,1.258064516,0.068,19/05/1989
0,1.258064516,0.067,20/05/1989
1.89375,1.258064516,0.068,21/05/1989
8.605,1.258064516,0.066,22/05/1989
4.49375,1.258064516,0.085,23/05/1989
0.0075,1.258064516,0.102,24/05/1989
0,1.258064516,0.084,25/05/1989
0,1.258064516,0.077,26/05/1989
0,1.258064516,0.074,27/05/1989
0.125,1.258064516,0.071,28/05/1989
1.84375,1.258064516,0.069,29/05/1989
2.2175,1.258064516,0.067,30/05/1989
1.25,1.258064516,0.073,31/05/1989
0.33375,1.066666667,0.094, 1/06/1989
0.05,1.066666667,0.089, 2/06/1989
0.63625,1.066666667,0.084, 3/06/1989
3.7825,1.066666667,0.086, 4/06/1989
2.05125,1.066666667,0.086, 5/06/1989
0,1.066666667,0.088, 6/06/1989
1.3625,1.066666667,0.085, 7/06/1989
0.8175,1.066666667,0.083, 8/06/1989
6.83125,1.066666667,0.08, 9/06/1989
18.855,1.066666667,0.086,10/06/1989
13.985,1.066666667,0.478,11/06/1989
3.07875,1.066666667,1.438,12/06/1989
0,1.066666667,0.814,13/06/1989
0.6375,1.066666667,0.487,14/06/1989
2.8575,1.066666667,0.34,15/06/1989
1.485,1.066666667,0.292,16/06/1989
0.5625,1.066666667,0.265,17/06/1989
4.875,1.066666667,0.234,18/06/1989
11.7225,1.066666667,0.294,19/06/1989
7.05625,1.066666667,0.567,20/06/1989
0.99375,1.066666667,0.71,21/06/1989
0.21875,1.066666667,0.548,22/06/1989
0.13125,1.066666667,0.44,23/06/1989
0,1.066666667,0.364,24/06/1989
0,1.066666667,0.303,25/06/1989
0.0375,1.066666667,0.27,26/06/1989
0.0225,1.066666667,0.243,27/06/1989
0,1.066666667,0.217,28/06/1989
0,1.066666667,0.196,29/06/1989
0.025,1.066666667,0.183,30/06/1989
7.33375,1.096774194,0.176, 1/07/1989
4.46625,1.096774194,0.19, 2/07/1989
0.13875,1.096774194,0.239, 3/07/1989
0.05625,1.096774194,0.187, 4/07/1989
0.0125,1.096774194,0.175, 5/07/1989
0.645,1.096774194,0.165, 6/07/1989
0.4075,1.096774194,0.157, 7/07/1989
0.015,1.096774194,0.15, 8/07/1989
6.6,1.096774194,0.143, 9/07/1989
18.1725,1.096774194,0.16,10/07/1989
12.19,1.096774194,1.625,11/07/1989
2.46625,1.096774194,1.486,12/07/1989
0.16125,1.096774194,1.056,13/07/1989
0,1.096774194,0.775,14/07/1989
0,1.096774194,0.589,15/07/1989
1.5375,1.096774194,0.469,16/07/1989
16.45375,1.096774194,0.505,17/07/1989
10.1625,1.096774194,1.375,18/07/1989
1.28125,1.096774194,1.41,19/07/1989
0.765,1.096774194,1.03,20/07/1989
0.255,1.096774194,0.793,21/07/1989
0.045,1.096774194,0.628,22/07/1989
0.675,1.096774194,0.515,23/07/1989
3.46125,1.096774194,0.487,24/07/1989
1.83375,1.096774194,0.882,25/07/1989
0,1.096774194,0.819,26/07/1989
0,1.096774194,0.695,27/07/1989
5.61875,1.096774194,0.617,28/07/1989
4.98375,1.096774194,0.752,29/07/1989
1.305,1.096774194,1.453,30/07/1989
3.4275,1.096774194,1.321,31/07/1989
1.935,1.516129032,1.141, 1/08/1989
0,1.516129032,0.942, 2/08/1989
0,1.516129032,0.797, 3/08/1989
1.1125,1.516129032,0.679, 4/08/1989
3.8675,1.516129032,0.615, 5/08/1989
1.92,1.516129032,0.618, 6/08/1989
0.5625,1.516129032,0.598, 7/08/1989
0.3375,1.516129032,0.54, 8/08/1989
0,1.516129032,0.471, 9/08/1989
2.49375,1.516129032,0.449,10/08/1989
1.49625,1.516129032,0.546,11/08/1989
0,1.516129032,0.467,12/08/1989
0.025,1.516129032,0.427,13/08/1989
0.015,1.516129032,0.391,14/08/1989
0,1.516129032,0.371,15/08/1989
0.65625,1.516129032,0.345,16/08/1989
0.7125,1.516129032,0.322,17/08/1989
0.19125,1.516129032,0.309,18/08/1989
1.1375,1.516129032,0.295,19/08/1989
2.395,1.516129032,0.298,20/08/1989
1.50875,1.516129032,0.338,21/08/1989
0.52,1.516129032,0.33,22/08/1989
1.945,1.516129032,0.315,23/08/1989
2.465,1.516129032,0.33,24/08/1989
3.91,1.516129032,0.32,25/08/1989
2.03625,1.516129032,0.303,26/08/1989
0.775,1.516129032,0.362,27/08/1989
3.39125,1.516129032,0.316,28/08/1989
1.82125,1.516129032,0.304,29/08/1989
0.04,1.516129032,0.317,30/08/1989
2.1775,1.516129032,0.29,31/08/1989
3.46,2.133333333,0.326, 1/09/1989
1.82875,2.133333333,0.809, 2/09/1989
3.54375,2.133333333,1.007, 3/09/1989
3.01625,2.133333333,1.085, 4/09/1989
0.64875,2.133333333,0.951, 5/09/1989
0,2.133333333,0.787, 6/09/1989
0,2.133333333,0.651, 7/09/1989
0.23125,2.133333333,0.548, 8/09/1989
0.13875,2.133333333,0.468, 9/09/1989
7.8875,2.133333333,0.429,10/09/1989
8.88875,2.133333333,0.497,11/09/1989
4.48125,2.133333333,0.606,12/09/1989
1.905,2.133333333,0.49,13/09/1989
0.49625,2.133333333,0.445,14/09/1989
0.04125,2.133333333,0.443,15/09/1989
0,2.133333333,0.392,16/09/1989
3.81875,2.133333333,0.356,17/09/1989
2.72875,2.133333333,0.359,18/09/1989
4.2875,2.133333333,0.353,19/09/1989
2.52125,2.133333333,0.435,20/09/1989
0.07625,2.133333333,0.409,21/09/1989
3.48875,2.133333333,0.358,22/09/1989
2.08875,2.133333333,0.408,23/09/1989
0.2,2.133333333,0.386,24/09/1989
6.4575,2.133333333,0.338,25/09/1989
4.53375,2.133333333,0.421,26/09/1989
0.43875,2.133333333,0.408,27/09/1989
0,2.133333333,0.359,28/09/1989
0.06875,2.133333333,0.311,29/09/1989
0.04125,2.133333333,0.284,30/09/1989
0.05625,3.419354839,0.271, 1/10/1989
0.80875,3.419354839,0.262, 2/10/1989
0.4775,3.419354839,0.25, 3/10/1989
0.32625,3.419354839,0.236, 4/10/1989
2.86,3.419354839,0.226, 5/10/1989
1.60125,3.419354839,0.248, 6/10/1989
4.575,3.419354839,0.228, 7/10/1989
3.18875,3.419354839,0.217, 8/10/1989
0.27875,3.419354839,0.275, 9/10/1989
0.02,3.419354839,0.212,10/10/1989
1.66375,3.419354839,0.195,11/10/1989
4.75,3.419354839,0.187,12/10/1989
5.5975,3.419354839,0.196,13/10/1989
2.1875,3.419354839,0.21,14/10/1989
4.4525,3.419354839,0.218,15/10/1989
2.60625,3.419354839,0.207,16/10/1989
0.0125,3.419354839,0.21,17/10/1989
0.0075,3.419354839,0.176,18/10/1989
6.575,3.419354839,0.169,19/10/1989
11.3325,3.419354839,0.194,20/10/1989
4.4325,3.419354839,0.474,21/10/1989
0.025,3.419354839,0.321,22/10/1989
0.015,3.419354839,0.262,23/10/1989
0.25,3.419354839,0.229,24/10/1989
5.54375,3.419354839,0.211,25/10/1989
7.18625,3.419354839,0.253,26/10/1989
2.55125,3.419354839,0.241,27/10/1989
0.10875,3.419354839,0.251,28/10/1989
0.06875,3.419354839,0.208,29/10/1989
16.46625,3.419354839,0.178,30/10/1989
10.89875,3.419354839,0.322,31/10/1989
1.5075,4.266666667,0.647, 1/11/1989
1.21,4.266666667,0.385, 2/11/1989
0.40875,4.266666667,0.362, 3/11/1989
0.34375,4.266666667,0.387, 4/11/1989
6.78125,4.266666667,0.34, 5/11/1989
29.58875,4.266666667,1.256, 6/11/1989
15.54875,4.266666667,3.05, 7/11/1989
1.05375,4.266666667,1.783, 8/11/1989
0.68625,4.266666667,1.284, 9/11/1989
0.4925,4.266666667,0.982,10/11/1989
0.9175,4.266666667,0.884,11/11/1989
0.435,4.266666667,0.889,12/11/1989
0.0225,4.266666667,0.709,13/11/1989
0.025,4.266666667,0.568,14/11/1989
0.77125,4.266666667,0.471,15/11/1989
4.1475,4.266666667,0.458,16/11/1989
6.46,4.266666667,0.574,17/11/1989
2.765,4.266666667,0.666,18/11/1989
0.13125,4.266666667,0.506,19/11/1989
0,4.266666667,0.404,20/11/1989
0,4.266666667,0.348,21/11/1989
0,4.266666667,0.303,22/11/1989
0.5625,4.266666667,0.271,23/11/1989
0.4375,4.266666667,0.248,24/11/1989
0.06,4.266666667,0.235,25/11/1989
0,4.266666667,0.236,26/11/1989
0,4.266666667,0.224,27/11/1989
0,4.266666667,0.198,28/11/1989
0,4.266666667,0.186,29/11/1989
7.11875,4.266666667,0.183,30/11/1989
4.9525,4.064516129,0.252, 1/12/1989
0.40875,4.064516129,0.203, 2/12/1989
0.49375,4.064516129,0.17, 3/12/1989
1.0525,4.064516129,0.168, 4/12/1989
0.91625,4.064516129,0.166, 5/12/1989
1.35875,4.064516129,0.18, 6/12/1989
0.64875,4.064516129,0.173, 7/12/1989
0.05,4.064516129,0.158, 8/12/1989
9.1925,4.064516129,0.162, 9/12/1989
5.4975,4.064516129,0.35,10/12/1989
0,4.064516129,0.236,11/12/1989
0.35625,4.064516129,0.18,12/12/1989
16.30125,4.064516129,0.17,13/12/1989
10.55875,4.064516129,0.352,14/12/1989
0.54375,4.064516129,0.576,15/12/1989
0,4.064516129,0.326,16/12/1989
0,4.064516129,0.241,17/12/1989
0.1875,4.064516129,0.195,18/12/1989
0.9,4.064516129,0.174,19/12/1989
0.4975,4.064516129,0.162,20/12/1989
0.015,4.064516129,0.165,21/12/1989
0,4.064516129,0.155,22/12/1989
0,4.064516129,0.144,23/12/1989
0.025,4.064516129,0.137,24/12/1989
0.07125,4.064516129,0.128,25/12/1989
0.03375,4.064516129,0.119,26/12/1989
2.66875,4.064516129,0.116,27/12/1989
1.60125,4.064516129,0.122,28/12/1989
0,4.064516129,0.128,29/12/1989
0,4.064516129,0.111,30/12/1989
0,4.064516129,0.104,31/12/1989
0,4.580645161,0.101, 1/01/1990
0,4.580645161,0.097, 2/01/1990
0,4.580645161,0.092, 3/01/1990
0,4.580645161,0.088, 4/01/1990
0.4125,4.580645161,0.087, 5/01/1990
0.26625,4.580645161,0.088, 6/01/1990
0.41125,4.580645161,0.088, 7/01/1990
7.69625,4.580645161,0.088, 8/01/1990
4.47375,4.580645161,0.101, 9/01/1990
0,4.580645161,0.104,10/01/1990
1.925,4.580645161,0.098,11/01/1990
2.5425,4.580645161,0.104,12/01/1990
0.8325,4.580645161,0.098,13/01/1990
0,4.580645161,0.09,14/01/1990
0.025,4.580645161,0.08,15/01/1990
0.015,4.580645161,0.077,16/01/1990
2.2375,4.580645161,0.078,17/01/1990
2.0175,4.580645161,0.08,18/01/1990
0.44875,4.580645161,0.08,19/01/1990
0.02625,4.580645161,0.08,20/01/1990
0,4.580645161,0.078,21/01/1990
0,4.580645161,0.07,22/01/1990
0,4.580645161,0.068,23/01/1990
0,4.580645161,0.063,24/01/1990
0,4.580645161,0.063,25/01/1990
0.85625,4.580645161,0.063,26/01/1990
0.51375,4.580645161,0.08,27/01/1990
0,4.580645161,0.09,28/01/1990
0,4.580645161,0.071,29/01/1990
0,4.580645161,0.064,30/01/1990
0.20625,4.580645161,0.059,31/01/1990
0.12375,3.607142857,0.059, 1/02/1990
0,3.607142857,0.06, 2/02/1990
1.46875,3.607142857,0.059, 3/02/1990
4.11875,3.607142857,0.063, 4/02/1990
2.21125,3.607142857,0.071, 5/02/1990
0.16125,3.607142857,0.092, 6/02/1990
4.6375,3.607142857,0.083, 7/02/1990
3.57,3.607142857,0.077, 8/02/1990
19.65375,3.607142857,0.077, 9/02/1990
13.765,3.607142857,0.135,10/02/1990
2.81625,3.607142857,0.12,11/02/1990
1.23375,3.607142857,0.112,12/02/1990
0.21375,3.607142857,0.104,13/02/1990
0,3.607142857,0.089,14/02/1990
0,3.607142857,0.078,15/02/1990
0,3.607142857,0.07,16/02/1990
0.7375,3.607142857,0.066,17/02/1990
0.4925,3.607142857,0.064,18/02/1990
0.03,3.607142857,0.064,19/02/1990
0,3.607142857,0.059,20/02/1990
1.4125,3.607142857,0.058,21/02/1990
5.5975,3.607142857,0.058,22/02/1990
2.85,3.607142857,0.069,23/02/1990
0,3.607142857,0.09,24/02/1990
0.20625,3.607142857,0.071,25/02/1990
